140,Tagliatelles aux champignons et au foie gras,"{-  2 tranches de foie gras cru,-  250 g de champignons de Paris,-  60 g de morilles fraîches,-  1 blanc de poireau,-  125 g de crème fraîche épaisse,-  50 g de beurre,-  250 g de tagliatelles,-  2 cuil. à soupe d'huile d'olive,-  Sel, poivre}",,,20
456,Mousse au chocolat,"{- 300 g de chocolat noir,- 10 cl de crème liquide,- 3 jaunes d’œufs,- 60 g de sucre glace,- 6 blancs d’œufs,- 2 cuil. à soupe de cacao amer en poudre
 
Recette extraite du livre Chocolat,-  Recettes gourmandes à réaliser à la maison de Stéphan Lagorce}",,,23
737,Risotto aux crevettes et pois gourmands,"{-  300 g de crevettes décortiquées,-  500 g de pois gourmands,-  1 poivron jaune,-  1 poivron rouge,-  100 g d'olives vertes dénoyautées,-  2 oignons,-  1 gousse d'ail,-  60 g de pécorino sec râpé,-  250 g de riz,-  1 l de bouillon de veau,-  2 cuil. à soupe d'huile d'olive,-  Sel, poivre du moulin}",,,14
145,Makis au jambon cru Aoste et chèvre frais aux fines herbes,"{- 300g de fromage de chèvre frais Un bouquet de ciboulette Sel, poivre 1 cuillère à soupe de crème fraîche 12 petites tranches de jambon cru Aoste Quelques graines de sésame}",,,6
128,Pissaladière,"{-  300 g de pâte à pizza à l'huile d'olive,-  5 gros oignons,-  2 cuil. à soupe d'olives noires hachées,-  3 grosses tomates,-  3 beaux anchois,-  2 cuil. à soupe d'huile d'olive,-  1 petite pincée de sel,-  1 pincée de muscade,-  1/2 cuil. à café de thym}",,,6
260,Délices de boudin noir aux deux pommes,"{-  300 g de pommes de terre à chair ferme,-  Huile d'olive,-  2 échalotes,-  2 pommes golden,-  20 cm de boudin noir,-  20 g de beurre,-  Sel, poivre du moulin}",,,22
607,Tourte à la roquette,"{-  300 g de roquette,-  2 poireaux,-  1 botte de persil plat,-  1 botte de menthe,-  200 g de feta,-  10 cl de crème fraîche,-  3 œufs,-  1 paquet de feuilles de brick,-  6 cuil. à soupe d'huile d'olive,-  Sel et poivre}",,,6
268,Duo de saumon et de daurade au citron vert et à l'aneth,"{-  300 g de saumon,-  300 g de daurade,-  2 citrons verts,-  2 petites pommes acides,-  10 branches d'aneth + quelques brinsPour la décoration:,-  2 cuil. à soupe d'huile d'olive,-  1/2 cuil. à café de fleur de sel de Noirmoutier,-  1/2 cuil. à café de poivre noir en grains}",,,7
421,Hachua,"{-  300 g de steak,-  300 g de bas de carré de veau,-  2 gros oignons,-  3 poivrons,-  1 bouquet garni (thym frais, persil plat, laurier),-  1 ou 2 fortes pincées de piment d'Espelette,-  1 cuil. à soupe de vin blanc sec,-  2 cuil. à soupe d'huile d'olive,-  Sel}",,,4
587,Risotto aux champignons,"{-  300 g d'un mélange de champignons frais (pleurotes, shiitakés, champignons de Paris),-  50 g de parmesan râpé,-  50 g de beurre,-  250 g de riz à grains ronds,-  85 cl de bouillon de lapin,-  15 cl de vin blanc sec,-  2 cuil. à soupe de cerfeuil haché,-  1 cuil. à soupe d'aneth haché,-  2 cuil. à soupe d'huile d'olive,-  Sel, poivre du moulin}",,,14
448,Salade fraîcheur des volcans au Saint-Nectaire,"{- 320 g de bœuf séché 200 g de Saint,- Nectaire fermier 4 tranches de pain de campagne d’un diamètre de 8 cm Salade de mesclun Vinaigrette}",,,6
460,Crumble aux framboises,"{-  350 g de pâte sablée,-  400 g de framboises,-  2 tranches de pain d'épices,-  100 g de beurre ramolli,-  100 g de sucre cassonade,-  100 g de farine}",,,2
276,Boulettes d'agneau (Keftadakia),"{-  350 g d'épaule d'agneau hachée,-  250 g d'échine de porc hachée,-  1 oignon nouveau,-  2 échalotes,-  1 botte de ciboulette,-  1 cuil. à café de cumin,-  1 grosse tranche de pain de campagne rassis,-  Sel, poivre}",,,12
126,Nems au porc,"{-  350 g d'épaule de porc,-  200 g de navets blancs,-  2 oignons,-  1 laitue,-  30 g de champignons noirs secs,-  30 g de champignons parfumés,-  150 g de germes de soja,-  2 œufs battus,-  30 feuilles de riz,-  150 g de vermicelles transparents,-  1 botte de ciboulette,-  1 botte de menthe,-  Nuoc,- mâm,-  Huile de friture,-  Sel, poivre}",,,6
439,Riz à la mexicaine (tomate et petits pois),"{-  350 g de riz longs grains étuvés,-  2 tomates,-  1 carotte,-  2 gousses d'ail,-  1 oignon,-  2 cuil. à soupe de concentré de tomate,-  50 g de petits pois en boîte égouttés,-  5 cl d'huile,-  Sel}",,,14
741,Praires à l'étouffée,"{-  36 praires,-  1 botte d'oignons frais,-  25 g de noix de coco râpée,-  1 bouquet de coriandre fraîche,-  1 citron vert,-  2 cuil. à soupe de curry,-  2 cuil. à soupe d'huile,-  Sel, poivre}",,,17
629,Petit salé aux lentilles,"{- 3 carottes,- 3 oignons,- 2 gousses d’ail,- 2 kg de petit salé prêt à cuire (échine, jarret),- 1 bouquet garni,- 2 clous de girofle,- 250 g de lentilles,- 2 l de bouillon,- Sel, poivre du moulin
 
Recette extraite du livre Cocottes &amp; mijotés,-  Recettes gourmandes à réaliser à la maison de Stéphan Lagorce}",,,5
302,Couscous royal,"{-  3 gousses d’ail,-  2 oignons,-  350 g de collier de bœuf,-  350 g d’épaule d’agneau,-  3 cuisses de poulet,-  2 courgettes,-  6 carottes,-  2 branches de céleri,-  1 cuil. à soupe de concentré de tomates,-  1 cuil. à soupe de ras el hanout,-  500 g de semoule de couscous moyenne,-  100 g de beurre demi,- sel,-  Harissa,-  5 cl d’huile d’olive,-  Sel, poivre du moulin
 
Recette extraite du livre Maroc : les meilleures recettes de Philippe Mérel}",,,12
279,Matelote au riesling,"{-  3 kg de poisson écaillé, vidé et coupé en tronçons (brochet tranché, anguille et sandre). Gardez les têtes et les queues pour le fumet.,-  1 branche de céleri,-  2 carottes,-  3 échalotes,-  30 cl de riesling,-  75 g de beurre,-  50 g de farine,-  25 cl de crème fraîche épaisse,-  1 bouquet garni (thym, laurier, persil),-  Sel, poivre}",,,7
307,Tiramisu,"{-  3 œufs,-  250 g de mascarpone en boîte (fromage blanc italien),-  24 biscuits à la cuiller,-  50 g de sucre,-  25 cl de café fort, refroidi,-  1 cuil. à soupe d'extrait de café,-  2,- 3 cuil. à soupe de cacao,-  sel}",,,23
560,Cake aux olives et au jambon,"{-  3 œufs entiers,-  10 cl de lait,-  10 cl d'huile d'olive,-  200 g de farine tamisée,-  1 sachet de levure chimique,-  100 g de jambon en tranches,-  100 g d'olives noires dénoyautées,-  100 g d'olives vertes dénoyautées,-  10 g de beurre pour le moule,-  Sel,-  Poivre noir}",,,6
716,"Cake aux tomates séchées, thym et tapenade","{-  3 œufs entiers,-  2 cuil. à café de thym (frais, si possible),-  10 cl d'huile d'olive,-  10 cl de lait,-  200 g de farine tamisée,-  1 sachet de levure chimique,-  200 g de tomates séchées,-  50 g de tapenade verte,-  10 g de beurre pour le moule,-  Sel,-  Poivre noir}",,,6
256,Cake aux noix et au bleu,"{-  3 œufs entiers,-  5 cl d'huile de noix,-  100 g de beurre + 10 g de beurre pour le moule,-  180 g de farine,-  1 sachet de levure chimique,-  150 g de bleu d'Auvergne, ou de roquefort, ou de fourme d'Ambert (mettez celui que vous préférez),-  100 g de cerneaux de noix concassés grossièrement,-  Sel,-  Poivre noir}",,,6
757,Papillote de pêches,"{- 3 pêches,- 35 g de pignons de pin,- 35 g d’amandes effilées,- 65 g de beurre salé,- 50 g de cassonade,- zeste d’1 citron   Matériel :  6 carrés de papier sulfurisé de 25 x 25 cm}",,,2
159,Cuissot de chevreuil aux cèpes,"{- 3 pincées de poivre mignonnette1 brin de thym frais1 feuille de laurier4 feuilles de sauge3 pincées de gros sel4 cuil. à soupe d'huile d'olive1,5 kg de cèpes surgelés ou frais4 gousses d'ail épluchées1?2 botte de persil platHuile d'arachide pour la poêleSel et poivre}",,,3
420,Empanadas au bœuf,"{-  3 rouleaux de pâte brisée,-  750 g de viande de bœuf hachée,-  450 g de tomates,-  2 oignons,-  1 poivron,-  3 cuil. à soupe de concentré de tomate,-  Quelques pincées de piment de Cayenne,-  2 cuil. à soupe d'huile d'olive,-  1 jaune d'œuf,-  Sel}",,,11
570,Crabe au curry et lait de coco,"{-  400 g de chair de crabe en boîte,-  15 cl de lait de coco,-  3 cuil. à soupe d'échalotes émincées surgelées,-  4 cuil. à soupe de coriandre coupée surgelée,-  1 tronçon de gingembre frais de 3 cm,-  1 gousse d'ail,-  1 cuil. à soupe de curry,-  2 cuil. à soupe d'huile,-  Sel, poivre}",,,16
566,Crevettes à l'aneth,"{-  400 g de crevettes roses crues,-  2 cuil. à soupe d'huile d'olive,-  20 cl de vin blanc sec,-  2 carottes,-  1 échalote,-  1 cuil. à soupe de farine,-  20 cl de crème fraîche liquide allégée,-  1 noix de beurre,-  4 cuil. à café d'aneth haché,-  Sel, poivre du moulin}",,,16
48,Tartare de saumon au wasabi croustillant,"{- 400 g de filet de saumon très frais (sans peau ni arêtes),- 4 ou 5 cuil. à soupe de petits pois de wasabi (épicerie asiatique),- ½ citron vert,- 3 cuil. à soupe d’huile d’olive,- Fleur de sel
Recette extraite du livre Tartares, ceviches et carpaccios de Mélanie Martin}",,,7
131,Pizza aux poivrons confits et à la feta,"{-  400 g de pâte à pizza,-  8 poivrons rouges,-  1 bocal de feta en cubes (marinés dans l'huile),-  3 gousses d'ail,-  5 cl d'huile d'olive,-  Sel, poivre}",,,6
606,Tourte verte au saumon,"{-  400 g de pâte feuilletée,-  1 kg d'épinards frais,-  600 g de saumon frais,-  30 g de beurre,-  10 cl de crème liquide,-  1 œuf,-  1 cuil. à soupe d'huile d'olive,-  Sel, poivre}",,,6
308,Tourte Buffalo,"{-  400 g de pâte feuilletée,-  600 g de viande hachée de bœuf,-  2 oignons émincés,-  2 gousses d'ail hachées,-  2 piments rouges égrainés,-  4 tomates,-  5 cl d'huile d'olive,-  Sel, poivre}",,,11
111,Baeckeoffe,"{-  400 g d'épaule de mouton coupée en cubes,-  400 g d'échine de porc coupée en cubes,-  400 g de gîte ou paleron de bœuf coupé en cubes,-  1 pied de porc cru ou demi,- sel fendu en deux,-  1,2 kg de pommes de terre,-  3 gros oignons,-  2 grosses gousses d'ail,-  50 cl de vin d'Alsace (pinot blanc ou riesling),-  30 g de farine,-  1 brin de thym,-  1 feuille de laurier,-  Sel, poivre}",,,5
298,Velouté de petits pois aux amandes et ses chips de Jambon Serrano Aoste Sélection,"{- 400 g de petits pois écossés 1 cuillère à soupe d’huile d’olive 1 demi,- cube de bouillon de légumes 10 cl de crème fraîche liquide 2 cuillères à soupe d’amandes effilées 4 Grandes Tranches de Jambon Serrano Aoste Sélection}",,,6
429,Œufs sur le plat savoyard,"{-  400 g de pommes de terre,-  4 gros œufs,-  50 g de beurre,-  75 g de gruyère râpé,-  8 cuil. à soupe de crème fraîche épaisse,-  2 cuil. à soupe d'huile,-  1 pincée de noix de muscade,-  Sel, poivre}",,,24
299,Verrine fraîcheur au saumon,"{- 400 g de saumon cru,- 2 cm de gingembre frais,- 1 mangue,- 1 bouquet de coriandre,- 200 g de fromage blanc 0%,- sel,- poivre}",,,6
746,Spaghettis à la carbonara,"{-  400 g de spaghettis,-  100 g de lardons maigres,-  2 œufs entiers + 2 jaunes,-  10 cl de crème fraîche,-  80 g de parmesan,-  2 cuil. à soupe d'huile d'olive,-  Sel, poivre}",,,20
138,Soufflé au foie gras,"{-  400 g environ de mousse de foie,-  4 œufs + 1 blanc,-  25 g de farine,-  20 cl de lait bouilli,-  5 cl de cognac,-  1 pincée de noix muscade râpée,-  50 g de beurre,-  Sel, poivre}",,,25
603,"Tarte poires, noisette et chocolat","{- 40 g de beurre demi,- sel + 10 g de beurre doux (pour le moule),- 1 rouleau de pâte brisée,- 3 belles poires (conférence, comice),- 100 g de pépites de chocolat,- 20 g de poudre cristallisée Pure Via   Pour la crème de noisette,- 60 g de beurre demi,- sel,- 25 g de poudre cristallisée Pure Via,- 60 g de poudre de noisette,- 1 oeuf   Matériel:   moule carré • pinceau}",,,2
465,Andouillette grillée,"{- 4 andouillettes,- 30 g de beurre,- Poivre du moulin}",,,22
409,Perdreaux aux citrons confits,"{-  4 beaux perdreaux vidés et parés,-  4 oignons,-  8 gousses d'ail,-  1 bouquet de coriandre,-  1 bouquet de persil,-  1 cuil. à café de gingembre,-  1 1/2 cuil. à café de cumin,-  2 doses de safran,-  1 verre à moutarde d'huile,-  6 citrons confits,-  1/2 cuil. à café de sel,-  1 cuil. à café de poivre}",,,3
157,Truite au vin rouge,"{-  4 belles truites de 250 g ou 8 truites plus petites,-  3 carottes moyennes,-  4 tomates fraîches moyennes,-  2 oignons,-  3 échalotes,-  3 gousses d'ail,-  1 bouquet garni (thym, laurier, persil, céleri),-  1/2 bouteille de côtes,- du,- rhône ou de gamay,-  150 g de beurre,-  1 cuil. à soupe de concentré de tomate,-  2 grosses cuil. à soupe de farine,-  Sel, poivre}",,,7
719,Coquelet aux figues fraîches,"{-  4 coquelets vidés et parés,-  3 oignons,-  2 gousses d'ail,-  75 g de beurre,-  2 doses de safran,-  1 cuil. à café de gingembre en poudre,-  1 cuil. à café de selPour la garniture :,-  1 kg de figues fraîches fermes,-  10 cl de crème fraîche,-  100 g de sucre}",,,9
96,Salade de fruits rouges et noirs à la menthe,"{- 4 cuil. à soupe de cassonade,- 4 brins de menthe,- 1 citron vert,- 2 barquettes de fraises,- 1 barquette de framboises,- 1 barquette de myrtilles,- 1 barquette de mûres
Recette extraite du livre Pour les enfants: Mon premier livre de cuisine de Thomas Feller}",,,2
619,Confit de canard,"{-  4 cuisses de canard,-  4 gousses d’ail,-  2 branches de thym,-  1 pot de graisse de canard,-  Poivre,-  Gros sel}",,,9
569,Cuisses de pintade aux cèpes,"{-  4 cuisses de pintade,-  500 g de pommes reinettes,-  250 g de petits cèpes en conserve,-  2 cuil. à soupe d'armagnac,-  10 cl de crème liquide,-  25 g de beurre,-  Sel, poivre}",,,9
334,Escargots à l'ail,"{- 4 douzaines de coquilles d’escargots vides,- 1 cube de bouillon,- 1 feuille de laurier,- 1 bouquet de persil,- 3 gousses d’ail,- 150 g de beurre,- 4 douzaines d’escargots,- Sel, poivre du moulin
 
Recette extraite du livre Classiques d'hier &amp; d'aujourd'hui,-  Recettes gourmandes testées à la maison de Eva Harlé}",,,6
721,Escalopes de dinde au sésame,"{-  4 escalopes de dinde de 125 g environ,-  500 g d'épinards en conserve,-  75 g de graines de sésame,-  2 œufs,-  25 g de farine,-  1 cuil. à soupe de persil haché surgelé,-  2 cuil. à soupe d'huile,-  25 g de beurre,-  Sel, poivre}",,,9
496,Escalopes de veau à la Milanaise,"{- 4 escalopes de veau de 180 g environ,- 2 gros œufs,- 60 g de farine,- 100 g de chapelure,- 20 cl de jus de veau,- 30 g de beurre,- 400 g de spaghettis,- 1 l d’huile pour friture,- Sel, poivre du moulin
 
Recette extraite du livre Italie,-  Les meilleures recettes de Valéry Drouet}",,,4
723,Filets de grenadier à la moutarde,"{-  4 filets de grenadier de 200 g,-  1 cuil. à soupe de câpres,-  1 cuil. à soupe d'estragon coupé surgelé,-  10 cl de crème liquide,-  2 cuil. à soupe de moutarde forte,-  Sel, poivre,-  Beurre pour le plat}",,,7
573,Haddock moutarde,"{-  4 filets de haddock de 200 g ou 2 filets de 400 g,-  75 cl de lait,-  100 g de beurre ramolli,-  1 cuil. à soupe de moutarde forte,-  1 bouquet garni (thym frais, laurier, persil plat),-  1 petit bouquet de persil plat,-  Sel, poivre du moulin, poivre en grains}",,,7
575,Filets de lieu aux poivrons et aux amandes,"{-  4 filets de lieu jaune de 200 g,-  2 poivrons verts,-  1 poivron rouge,-  1 poivron jaune,-  2 cuil. à soupe d'oignons émincés surgelés,-  1 gousse d'ail,-  1/2 cuil. à café d'origan,-  25 g d'amandes mondées,-  25 g de farine,-  2 cuil. à soupe d'huile d'olive,-  Sel, poivre}",,,7
724,Filets de merlan aux artichauts et au curry,"{-  4 filets de merlan de 175 g chacun,-  200 g de riz à grains longs,-  1 boîte de coeurs d'artichauts,-  1 oignon,-  40 cl de bouillon de légumes en cube,-  2 cuil. à soupe de curry,-  1 cuil. à soupe de menthe poivrée ciselée,-  2 cuil. à soupe d'huile,-  Sel, poivre}",,,7
143,"Médaillon de lotte lardé, fondue de poireaux et son tian de légumes au Saint-Nectaire","{- 4 filets de queue de lotte 12 bandes de poitrine fumée 4 tranches de Saint,- Nectaire 6 poireaux 4 tomates 4 aubergines 4 oignons 4 courgettes 4 cuillères à soupe de crème fraîche liquide 1 branche de thym Piment d’Espelette Beurre Huile d’olive Sel, poivre}",,,7
582,Paupiettes de sole et noix de Saint-Jacques au basilic,"{-  4 filets de sole,-  4 noix de Saint,- Jacques,-  4 gros fonds d'artichauts surgelés,-  4 branches de basilic,-  10 cl de crème fraîche,-  4 fortes pincées de vanille en poudre,-  Le jus de 1 citron,-  Sel, poivre du moulin}",,,7
748,Filet de truite en croûte de Saint-Nectaire fermier au vin de Boudes rouge,"{- 4 filets de truite de 150 g 40 g de beurre 40 g de Saint,- Nectaire fermier sans croûte 40 g de mie de pain fraîche  Pour la sauce : 30 g d’échalote 40 cl de vin rouge de Boudes 1 feuille de laurier 1 brin de thym 5 cl de crème fraîche 160 g de beurre Sel, poivre}",,,7
567,Endives au jambon,"{-  4 fines tranches de jambon de Paris,-  4 belles endives,-  1/2 citron,-  10 g de beurre pour le plat,-  75 g de gruyère râpé,-  1 morceau de sucre,-  selPour la béchamel :,-  40 g de beurre,-  40 cl de lait,-  40 g de farine,-  2 pincées de noix de muscade,-  sel, poivre}",,,8
451,Raclette gourmande,"{-  4 Grandes Tranches de jambon de Savoie Aoste Sélection,-  200g de Fourme d’Ambert,-  200g de fromage à raclette,-  100g de figues séchées moelleuses,-  1 Pomme,-  1 sachet de roquette}",,,21
495,Soufflé au fromage,"{- 4 œufs,- 50 g de beurre + pour les moules,- 50 g de farine,- 30 cl de lait,- 120 g d’emmental râpé,- Noix muscade
Recette extraite du livre Classiques d'hier &amp; d'aujourd'hui,-  Recettes gourmandes testées à la maison de Eva Harlé}",,,6
391,Hamburger,"{- 4 pains à burgers au sésame,- 1 grosse tomate,- 4 cornichons Malossol,- 4 tranches de bacon,- 4 fines tranches de cheddar,- 2 cuil. à soupe de ketchup,- 2 cuil. à soupe de mayonnaise,- 4 feuilles de salade,- 1 cuil. à soupe d’huile de pépins de raisin
 
Pour les steaks,- 600 g de viande de bœuf hachée,- 1 œuf,- 2 cuil. à café de moutarde en grains,- 2 cuil. à café de sauce Worcestershire,- Sel et poivre du moulin
 
Recette extraite du livre Etats,- Unis le best,- of de Mélanie Martin}",,,11
152,Pavé de saumon grillé,"{- 4 pavés de saumon,- 2 cuil. à soupe de farine,- 2 cuil. à soupe d'huile,- 100 g de beurre,- 1 citron,- Persil,- Sel, poivre}",,,7
173,Sole meunière,"{- 4 soles écaillées,- 50 g de farine,- 80 g de beurre,- 2 citrons,- 1 botte de persil plat
Recette extraite du livre Poissons et fruits de mer,-  Recettes gourmandes testées à la maison de Clémentine Donnaint}",,,7
556,Canard à la pâte de curry rouge,"{-  4 steaks de canard de 150 g environ,-  250 g de nouilles aux œufs japonaises,-  3 tomates,-  4 poivrons rouges et verts,-  15 cl de lait de coco,-  2 cuil. à soupe de curry ou de pâte de curry rouge (très piquantes, les pâtes de curry,-  verte ou rouge,-  sont une spécialité thaïlandaise. Comme en Inde, chaque cuisinier confectionne lui,- même son mélange d'épices avant le repas. Comme il n'est pas toujours aisé de trouver les ingrédients nécessaires dans nos pays, le mieux est d'acheter des pâtes de curry prêtes à cuisiner dans les épiceries asiatiques),-  2 cuil. à soupe de basilic ciselé,-  1 cuil. à soupe de menthe poivrée hachée,-  2 cuil. à soupe de nuoc,- mám,-  2 cuil. à soupe d'huile,-  Sel, piment en poudre}",,,9
151,Tournedos au beurre de truffe,"{- 4 tournedos de boeuf,- 40 g de beurre clarifié,- fleur de sel,- poivre du moulin  Beurre de truffe :,- 100 g de beurre à température ambiante,- 1 cuil. à soupe de madère,- ½ truffe (en boîte avec son jus)   Matériel : hachoir • film alimentaire}",,,11
425,Foie gras aux groseilles,"{-  4 tranches de foie gras cru et 1 petite tranche pour la sauce,-  200 g de groseilles,-  2 cuil. à soupe de crème fraîche,-  50 g de beurre,-  1/2 verre de bouillon de volaille,-  1 cuil. à soupe de cognac,-  1 verre de porto,-  1 cuil. à soupe de farine,-  Sel, poivre}",,,25
726,Jarret de veau au paprika,"{-  4 tranches épaisses de jarret de veau,-  1 gros oignon,-  2 poivrons,-  1 tomate,-  1 cuil. à soupe de concentré de tomate,-  2 cuil. à café de paprika,-  10 cl de crème fraîche épaisse,-  2 cuil. à soupe d'huile,-  2 cuil. à soupe de farine,-  1/2 cuil. à café de sucre,-  Sel, poivre}",,,4
435,Ratatouille niçoise,"{-  500 g d'aubergines,-  500 g de poivrons,-  500 g de courgettes,-  500 g d'oignons,-  750 g de tomates,-  4 gousses d'ail,-  1 petite branche de thym frais,-  1 branche de basilic frais,-  10 cuil. à soupe d'huile d'olive,-  Sel, poivre du moulin}",,,8
265,Calamars sautés aux poivrons et à la tomate,"{-  500 g de blancs de calmars,-  500 g de tomates en boîte pelées et épépinées,-  2 poivrons verts,-  2 poivrons rouges,-  1 poivron jaune,-  6 échalotes,-  2 gousses d'ail,-  1 bouquet garni (thym frais, laurier, persil plat),-  1 cuil. à soupe de sauge fraîche hachée,-  2 cuil. à soupe d'huile d'olive,-  Sel, poivre du moulin}",,,7
134,Ragoût de porc et poulet à la banane,"{-  500 g de blancs de poulet,-  500 g d'épaule de porc,-  1 chorizo,-  2 bananes plantains mûres,-  2 petits piments oiseaux,-  2 oignons rouges,-  6 gousses d'ail,-  150 g de maïs en boîte égoutté,-  1 pincée de mélange quatre,- épices,-  1 bâton de cannelle,-  60 cl de bouillon de volaille,-  2 cuil. à soupe de vinaigre,-  2 cuil. à soupe d'huile d'olive,-  Sel}",,,5
184,Boudin noir,"{- 500 g de boudins noirs,- 1 cuillérée à soupe d'huile
 
Recette extraite du livre Les recettes faciles de Françoise Bernard}",,,22
586,Porc au maïs,"{-  500 g de filet de porc,-  400 g de grains de maïs en boîte,-  Le jus de 1 orange,-  Le jus de 1/2 citron,-  1 gousse d'ail,-  1 cuil. à soupe de coriandre fraîche hachée,-  2 cuil. à soupe de sauce soja,-  4 cuil. à soupe d'huile d'arachide,-  1 pincée de piment fort,-  Sel}",,,5
557,Carpaccio de fraises et d'ananas au muscat,"{-  500 g de fraises,-  1 gros ananas bien mûr,-  20 cl de muscat,-  3 cuil. à soupe de cassonade,-  3 brins de menthe,-  Poivre du moulin}",,,2
759,Mousse aux fruits,"{- 500 g de fraises ou de framboises,- 3 feuilles de gélatine,- 3 pots de yaourt de crème liquide,- ½ citron,- 50 g de sucre semoule,- 20 g de sucre glace
 
Recette extraite du livre Pour les enfants : Mon premier livre de cuisine de Thomas Feller}",,,2
292,Soupe au pistou,"{-  500 g de haricots verts,-  600 g de haricots blancs frais,-  3 tomates,-  1 belle courgette,-  3 blancs de poireaux,-  3 carottes,-  2 ou 3 pommes de terre à chair ferme,-  1 branche de céleri,-  1 oignon,-  100 g de gros vermicelleou de spaghettis courts,-  3 cuil. à soupe d'huile d'olive,-  Sel, poivre du moulinPour le pistou :,-  1 beau bouquet de basilic frais,-  2 gousses d'ail,-  15 cl d'huile d'olive,-  100 g de gruyère}",,,29
278,Lentilles à la tomate,"{-  500 g de lentilles,-  2 tomates,-  2 oignons,-  1 bouquet de persil,-  1/2 verre à moutarde d'huile,-  1/2 cuil. à café de sel,-  1 cuil. à café de poivre}",,,8
273,Garbure d'hiver au confit,"{-  500 g de palette ou de petit salé de porc demi,- sel cuit,-  2 cuisses de canard confites (ou 1 cuisse d'oie),-  200 g de haricots blancs secs,-  1 chou blanc moyen,-  4 blancs de poireaux,-  4 pommes de terre,-  1 navet,-  1 carotte,-  1 oignon,-  1 gousse d'ail,-  1 piment d'Espelette,-  1 branche de thym frais,-  Pain de campagne,-  Sel, poivre du moulin}",,,29
283,Pizza au thon et aux anchois,"{-  500 g de pâte à pizza,-  400 g de thon à l'huile en boîte,-  4 tomates fraîches,-  6 fonds d'artichauts cuits,-  20 cl de sauce tomate,-  18 olives noires,-  80 g de parmesan râpé,-  Sel, poivre}",,,6
231,Mille-feuille,"{- 500 g de pâte feuilletée1 crème pâtissière
Pour le glaçage,- 20 g de chocolat noir,- 150 g de fondant blanc (en vente au rayon pâtisserie des supermarchés),- 1 cuil. à soupe d’eau
 
Recette extraite du livre Grands classiques sucrées : recettes testées à la maison de Eva Harlé}",,,1
541,Galette des rois,"{- 500 g de pâte feuilletée à diviser en 2 pâtons
Pour la crème à la frangipane
90 g de beurre ramolli90 g de sucre glace1 sachet de sucre vanillé1 œuf120 g de poudre d’amandes1 cuil. à soupe de rhum ou quelques gouttes d’extrait d’amande amère (facultatif)1 fève (à ne pas oublier !)1 jaune d’œuf (pour dorer)
 
Recette extraite du livre Grands classiques sucrés : Desserts testés à la maison de Eva Harlé}",,,2
418,"Crumble de pêches, sauce chocolat","{-  500 g de pêches blanches ou jaunes, mûres,-  2 pincées de sel,-  1 sachet de sucre vanillé,-  200 g d'amandes en poudre,-  125 g de beurre en petits morceaux,-  150 g de sucre,-  125 g de farinePour la sauce chocolat :,-  100 g de chocolat amer, le moins sucré possible,-  20 cl de crème fleurette}",,,2
132,Potée bourguignonne,"{-  500 g de plat de côtes de porc demi,- sel,-  1 kg de jarret demi,- sel,-  500 g de lard demi,- sel,-  2 oignons,-  3 carottes,-  3 navets,-  2 blancs de poireaux,-  3 pommes de terre,-  1 chou frisé,-  2 gousses d'ail,-  1 bouquet garni,-  Sel, poivre du moulin}",,,5
284,Poêlée asiatique,"{-  500 g de pommes de terre à chair ferme,-  1 petite courgette,-  2 carottes,-  1 petit poivron rouge,-  10 mini,- maïs,-  150 g de germes de soja,-  Le jus de 1 citron vert,-  1 cuil. à soupe de sauce soja,-  1 cuil. à soupe de nuoc,- mâm,-  1 cuil. à soupe d'huile de sésame,-  3 cm de racine de gingembre pelée,-  2 cuil. à soupe d'huile d'olive,-  4 aiguillettes de canard,-  1 bouquet de coriandre}",,,8
458,Tortillas aux herbes de Provence,"{-  500 g de pommes de terre fondantes de type Monalisa,-  1 oignon,-  Huile d'olive,-  1 cuil. à soupe d'herbes de Provence,-  6 œufs,-  Sel, poivre du moulin}",,,24
257,Boulettes de porc aux pistaches,"{-  500 g de porc maigre haché,-  250 g de nouilles de riz,-  3 œufs,-  25 g de pistaches décortiquées,-  1 gousse d'ail,-  2 cuil. à soupe de sauce soja,-  4 cuil. à soupe d'huile,-  2 cuil. à soupe de fécule,-  1 cuil. à café de sucre,-  Poivre du moulin}",,,5
117,Far aux pruneaux,"{-  500 g de pruneaux,-  100 g de raisins secs,-  50 cl de thé chaud,-  250 g de farine,-  4 œufs,-  40 cl de lait,-  10 g de beurre pour le moule,-  2 grosses cuil. à soupe de sucre,-  2 cuil. à soupe de rhum,-  1 pincée de sel}",,,2
38,Paella,"{- 500 g de riz à paella (riz légèrement rond),- 6 cuisses de poulet,- 200 g d’anneaux de calamars,- 50 moules fraîches,- 12 gambas,- 12 crevettes roses,- 100 g de chorizo,- 1 poivron vert,- 1 poivron rouge,- 4 tomates bien mûres,- 2 oignons,- 2 gousses d’ail,- 1 dose de safran moulu,- 1 litre d’eau,- 2 citrons,- Sel, poivre
 
Recette extraite du livre Espagne,-  Les meilleures recettes de Aurélis Desgages}",,,14
